     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/15/2014-11/21/2014,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R215,86TH STREET-4TH AVENUE        ,00019920,00001300,00000139,00000556,00000005,00012998,00019418,00000000,00000000,00000000,00000182,00000270,00000378,00000005,00000817,00000322,00000200,00000000,00000090,00000000,00000000,00000000,00004143,                                                                                                                               
R216,BAY RIDGE - 95TH STREET       ,00015552,00001455,00000118,00000230,00000001,00004760,00011015,00000000,00000000,00000000,00000102,00000271,00000268,00000012,00000740,00000297,00000233,00000000,00000116,00000000,00000000,00000000,00001189,                                                                                                                               
R217,HOYT ST-SCHERMERHORN ST       ,00021504,00001291,00000154,00000311,00000009,00013203,00015270,00000000,00000000,00000000,00000024,00000145,00000429,00000003,00001125,00000268,00000276,00000000,00000282,00000000,00000000,00000000,00002439,                                                                                                                               
R218,ELMHURST AVE-BROADWAY         ,00026502,00002499,00000213,00000794,00000006,00014937,00034597,00000000,00000000,00000000,00000015,00000212,00000495,00000019,00001369,00000135,00000282,00000000,00000347,00000000,00000000,00000000,00004291,                                                                                                                               
R219,67TH AVENUE-QUEENS BLVD       ,00020936,00002824,00000107,00000578,00000011,00005103,00018909,00000000,00000000,00000000,00000025,00000538,00000452,00000028,00001289,00000416,00000310,00000000,00000150,00000000,00000000,00000000,00006115,                                                                                                                               
R220,CARROLL ST-PRESIDENT ST       ,00028832,00001466,00000047,00000252,00000008,00009511,00026778,00000000,00000000,00000000,00000019,00000588,00000197,00000003,00001957,00000685,00000398,00000000,00000474,00000000,00000000,00000000,00004320,                                                                                                                               
R221,167TH STREET-RIVER AVENUE     ,00019348,00000738,00000169,00000240,00000002,00023124,00010641,00000000,00000000,00000000,00000005,00000078,00000455,00000001,00001176,00000020,00000043,00000000,00000107,00000000,00000000,00000000,00004631,                                                                                                                               
R222,177TH STREET-PARKCHESTER      ,00030922,00001930,00000255,00000600,00000008,00025613,00023508,00000000,00000000,00000000,00000135,00000355,00000808,00000018,00002294,00000142,00000117,00000000,00000117,00000000,00000000,00000000,00006650,                                                                                                                               
R223,46TH ST-BLISS ST              ,00029146,00001866,00000154,00000546,00000012,00019933,00030108,00000000,00000000,00000000,00000013,00000209,00000586,00000019,00001435,00000288,00000301,00000000,00000300,00000000,00000000,00000000,00003932,                                                                                                                               
R224,CLARK STREET-HENRY STREET     ,00009949,00001504,00000050,00000230,00000031,00003675,00012876,00000000,00000000,00000000,00000017,00000171,00000128,00000037,00000723,00000241,00000211,00000000,00000136,00000000,00000000,00000000,00000547,                                                                                                                               
R225,HOYT STREET-HOYT STREET       ,00007642,00000687,00000075,00000181,00000032,00005909,00005285,00000000,00000000,00000000,00000004,00000054,00000147,00000068,00000464,00000081,00000058,00000000,00000041,00000000,00000000,00000000,00003068,                                                                                                                               
R226,GUN HILL ROAD-SEYMOUR         ,00010829,00000520,00000079,00000154,00000001,00006801,00004628,00000000,00000000,00000000,00000034,00000117,00000207,00000000,00000545,00000024,00000031,00000000,00000036,00000000,00000000,00000000,00002681,                                                                                                                               
R227,RECTOR STREET-CHURCH STREET   ,00012672,00000849,00000035,00000140,00000011,00003489,00009652,00000000,00000000,00000000,00000699,00000339,00000109,00000037,00000672,00000338,00000155,00000000,00000177,00000000,00000000,00000000,00000601,                                                                                                                               
R228,AVENUE J-EAST 16TH STREET     ,00011416,00001095,00000097,00000353,00000001,00006591,00009644,00000000,00000000,00000000,00000012,00000178,00000232,00000007,00000378,00000174,00000097,00000000,00000066,00000000,00000000,00000000,00002763,                                                                                                                               
R229,AVENUE M-EAST 16TH STREET     ,00011999,00001241,00000099,00000316,00000004,00004827,00008012,00000000,00000000,00000000,00000009,00000204,00000166,00000002,00000291,00000223,00000080,00000000,00000056,00000000,00000000,00000000,00008910,                                                                                                                               
R230,NECK ROAD-EAST 16TH STREET    ,00009791,00001140,00000019,00000311,00000000,00002252,00008531,00000000,00000000,00000000,00000003,00000244,00000284,00000000,00000323,00000185,00000095,00000000,00000032,00000000,00000000,00000000,00001606,                                                                                                                               
R231,UNION STREET-4TH AVENUE       ,00016836,00000856,00000068,00000155,00000010,00006618,00015461,00000000,00000000,00000000,00000020,00000290,00000121,00000005,00001272,00000376,00000252,00000000,00000312,00000000,00000000,00000000,00001338,                                                                                                                               
R232,45TH STREET-4TH AVENUE        ,00018462,00001021,00000108,00000246,00000006,00010769,00011040,00000000,00000000,00000000,00000009,00000138,00000350,00000011,00000450,00000088,00000102,00000000,00000100,00000000,00000000,00000000,00003583,                                                                                                                               
R233,53RD STREET-4TH AVENUE        ,00018795,00000906,00000112,00000272,00000004,00010044,00011882,00000000,00000000,00000000,00000010,00000093,00000483,00000010,00000356,00000084,00000138,00000000,00000068,00000000,00000000,00000000,00003738,                                                                                                                               
R234,50TH STREET-NEW UTRECHT AVE   ,00008121,00000750,00000052,00000227,00000003,00003122,00003843,00000000,00000000,00000000,00000003,00000104,00000157,00000007,00000088,00000096,00000024,00000000,00000032,00000000,00000000,00000000,00001101,                                                                                                                               
R235,BEDFORD AVE-NORTH 7TH ST      ,00076506,00001224,00000114,00000377,00000048,00033684,00069250,00000000,00000000,00000000,00000069,00000693,00000242,00000056,00004291,00001281,00001098,00000000,00001777,00000000,00000000,00000000,00004701,                                                                                                                               
R236,DEKALB AVE-WYCKOFF AVE        ,00025644,00000999,00000119,00000249,00000004,00019502,00024738,00000000,00000000,00000000,00000034,00000205,00000500,00000009,00001184,00000132,00000277,00000000,00000304,00000000,00000000,00000000,00003908,                                                                                                                               
R237,182ND STREET-183RD STREET     ,00011043,00000582,00000072,00000178,00000010,00010460,00004625,00000000,00000000,00000000,00000005,00000044,00000374,00000012,00000323,00000029,00000049,00000000,00000070,00000000,00000000,00000000,00002629,                                                                                                                               
R238,STEINWAY ST-BROADWAY          ,00030597,00001577,00000164,00000464,00000023,00017990,00032480,00000000,00000000,00000000,00000036,00000278,00000555,00000009,00001832,00000398,00000440,00000000,00000404,00000000,00000000,00000000,00004920,                                                                                                                               
R239,GREENPOINT AVE                ,00021622,00001240,00000067,00000455,00000010,00010075,00018688,00000000,00000000,00000000,00000014,00000193,00000259,00000012,00000987,00000315,00000210,00000000,00000353,00000000,00000000,00000000,00001293,                                                                                                                               
R240,GRAND ST-CHRISTIE ST          ,00047077,00009349,00000238,00004834,00000037,00014157,00062530,00000000,00000000,00000000,00000116,00000567,00000911,00000085,00001807,00000527,00000386,00000000,00000683,00000000,00000000,00000000,00007720,                                                                                                                               
R241,15TH ST-PROSPECT PARK WEST    ,00014032,00001018,00000053,00000338,00000004,00004959,00014742,00000000,00000000,00000000,00000012,00000260,00000128,00000006,00001171,00000325,00000289,00000000,00000148,00000000,00000000,00000000,00001752,                                                                                                                               
R242,18TH AVE-MCDONALD AVE         ,00009620,00000688,00000064,00000302,00000002,00005008,00005838,00000000,00000000,00000000,00000002,00000105,00000228,00000001,00000261,00000079,00000032,00000000,00000036,00000000,00000000,00000000,00001921,                                                                                                                               
R243,170TH STREET-JEROME AVENUE    ,00018013,00000920,00000136,00000249,00000000,00021905,00008845,00000000,00000000,00000000,00000026,00000067,00000514,00000000,00000764,00000017,00000034,00000000,00000080,00000000,00000000,00000000,00005181,                                                                                                                               
R244,BURNSIDE AVE-JEROME AVE       ,00022147,00001111,00000252,00000395,00000007,00025749,00012289,00000000,00000000,00000000,00000019,00000073,00000806,00000010,00000960,00000051,00000048,00000000,00000116,00000000,00000000,00000000,00005117,                                                                                                                               
R245,ST LAWRENCE AVE-WEST AVE      ,00009907,00000436,00000044,00000063,00000002,00008837,00003722,00000000,00000000,00000000,00000008,00000069,00000224,00000000,00000238,00000015,00000029,00000000,00000040,00000000,00000000,00000000,00002234,                                                                                                                               
R246,PROSPECT AVENUE-4TH AVENUE    ,00010709,00000410,00000038,00000097,00000018,00004947,00011161,00000000,00000000,00000000,00000015,00000190,00000154,00000002,00000910,00000258,00000243,00000000,00000149,00000000,00000000,00000000,00001181,                                                                                                                               
R247,55TH ST-NEW UTRECHT AVE       ,00005448,00000559,00000036,00000137,00000000,00002167,00002159,00000000,00000000,00000000,00000003,00000048,00000114,00000006,00000045,00000059,00000020,00000000,00000037,00000000,00000000,00000000,00000513,                                                                                                                               
R248,1ST AVENUE-14TH STREET        ,00065254,00003216,00000233,00000695,00000095,00024724,00051243,00000000,00000000,00000000,00000085,00000664,00000745,00000085,00003612,00001028,00000626,00000000,00001123,00000000,00000000,00000000,00009632,                                                                                                                               
R249,GRAHAM AVE-METROPOLITAN AVE   ,00022741,00000658,00000076,00000262,00000017,00012326,00027244,00000000,00000000,00000000,00000025,00000217,00000224,00000011,00001656,00000269,00000310,00000000,00000344,00000000,00000000,00000000,00002345,                                                                                                                               
R250,GRAND ST-BUSHWICK AVE         ,00013421,00000579,00000108,00000268,00000004,00010521,00013150,00000000,00000000,00000000,00000035,00000065,00000251,00000015,00000723,00000095,00000147,00000000,00000206,00000000,00000000,00000000,00008501,                                                                                                                               
R251,96TH ST-CENTRAL PARK WEST     ,00015615,00002516,00000182,00000571,00000021,00009140,00018754,00000000,00000000,00000000,00000044,00000297,00000296,00000083,00001188,00000436,00000246,00000000,00000190,00000000,00000000,00000000,00001933,                                                                                                                               
R252,HIGH ST-CADMAN PLAZA WEST     ,00020644,00001348,00000058,00000295,00000015,00008550,00017106,00000000,00000000,00000000,00000053,00000302,00000157,00000056,00001043,00000391,00000278,00000000,00000476,00000000,00000000,00000000,00001149,                                                                                                                               
R253,174TH-175TH ST-GRAND CONCOU   ,00010342,00000607,00000110,00000174,00000003,00010232,00005895,00000000,00000000,00000000,00000009,00000039,00000255,00000012,00000403,00000043,00000066,00000000,00000078,00000000,00000000,00000000,00002326,                                                                                                                               
R254,GRAND AVE-QUEENS BOULEVARD    ,00031044,00002416,00000212,00000957,00000018,00020646,00042040,00000000,00000000,00000000,00000031,00000370,00000434,00000007,00001735,00000319,00000300,00000000,00000267,00000000,00000000,00000000,00005613,                                                                                                                               
R255,VAN WYCK BLVD-MAIN STREET     ,00010383,00000840,00000051,00000221,00000006,00004007,00008045,00000000,00000000,00000000,00000017,00000160,00000210,00000003,00000661,00000178,00000074,00000000,00000100,00000000,00000000,00000000,00003441,                                                                                                                               
R256,NASSAU AVE-MANHATTAN AVE      ,00020694,00001049,00000060,00000437,00000018,00009464,00019161,00000000,00000000,00000000,00000013,00000184,00000187,00000014,00001145,00000285,00000211,00000000,00000361,00000000,00000000,00000000,00002094,                                                                                                                               
R257,EAST BROADWAY-MADISON ST      ,00030103,00003414,00000226,00001296,00000014,00012010,00027777,00000000,00000000,00000000,00000048,00000420,00000581,00000051,00001934,00000391,00000243,00000000,00000450,00000000,00000000,00000000,00005850,                                                                                                                               
R258,4TH AVENUE-9TH STREET         ,00012096,00000598,00000058,00000161,00000004,00005249,00009893,00000000,00000000,00000000,00000014,00000125,00000178,00000005,00000516,00000182,00000168,00000000,00000135,00000000,00000000,00000000,00001028,                                                                                                                               
R259,ROOSEVELT ISLAND              ,00009163,00001690,00000142,00000471,00000015,00005055,00015626,00000000,00000000,00000000,00000014,00000084,00000192,00000009,00001272,00000154,00000202,00000000,00000178,00000000,00000000,00000000,00001670,                                                                                                                               
R260,181ST STREET-ST NICHOLAS AV   ,00021016,00001776,00000329,00000384,00000014,00023327,00014552,00000000,00000000,00000000,00000021,00000045,00001070,00000007,00001058,00000123,00000137,00000000,00000185,00000000,00000000,00000000,00003928,                                                                                                                               
R261,40TH STREET-LOWERY STREET     ,00022548,00001678,00000175,00000403,00000021,00011728,00022694,00000000,00000000,00000000,00000029,00000237,00000379,00000017,00001646,00000206,00000298,00000000,00000276,00000000,00000000,00000000,00006567,                                                                                                                               
R262,BEVERLEY ROAD -EAST 15TH ST   ,00005318,00000366,00000034,00000087,00000008,00003068,00004307,00000000,00000000,00000000,00000005,00000057,00000087,00000001,00000256,00000039,00000048,00000000,00000040,00000000,00000000,00000000,00001511,                                                                                                                               
R263,AVENUE H-EAST 16TH STREET     ,00006250,00000475,00000044,00000186,00000005,00003096,00005229,00000000,00000000,00000000,00000008,00000069,00000091,00000006,00000265,00000073,00000064,00000000,00000030,00000000,00000000,00000000,00001610,                                                                                                                               
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00007445,00001180,00000059,00000254,00000000,00002168,00004027,00000000,00000000,00000000,00000008,00000109,00000228,00000001,00000197,00000087,00000038,00000000,00000040,00000000,00000000,00000000,00003291,                                                                                                                               
R265,MONTROSE AVENUE               ,00015723,00000610,00000055,00000137,00000008,00010688,00016684,00000000,00000000,00000000,00000014,00000070,00000310,00000012,00001063,00000114,00000188,00000000,00000226,00000000,00000000,00000000,00002976,                                                                                                                               
R266,HALSEY STREET-WYCKOFF AVE     ,00018173,00000629,00000096,00000176,00000009,00013025,00014121,00000000,00000000,00000000,00000014,00000109,00000226,00000004,00000675,00000114,00000125,00000000,00000165,00000000,00000000,00000000,00002890,                                                                                                                               
R267,46TH STREET-BROADWAY          ,00020978,00001260,00000084,00000451,00000010,00011113,00020742,00000000,00000000,00000000,00000020,00000252,00000367,00000027,00001129,00000203,00000321,00000000,00000234,00000000,00000000,00000000,00004183,                                                                                                                               
R268,METROPOLITAN AVE-LORIMER ST   ,00034236,00000594,00000070,00000285,00000009,00018727,00037612,00000000,00000000,00000000,00000036,00000338,00000267,00000016,00002542,00000449,00000497,00000000,00000676,00000000,00000000,00000000,00003555,                                                                                                                               
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015843,00000402,00000048,00000180,00000003,00012454,00016429,00000000,00000000,00000000,00000000,00000158,00000235,00000001,00001022,00000133,00000221,00000000,00000247,00000000,00000000,00000000,00002450,                                                                                                                               
R270,SMITH STREET-9TH STREET       ,00010464,00000449,00000059,00000164,00000001,00007338,00007802,00000000,00000000,00000000,00000007,00000106,00000270,00000001,00000361,00000133,00000103,00000000,00000129,00000000,00000000,00000000,00001757,                                                                                                                               
R271,AVENUE X-MCDONALD AVENUE      ,00006399,00000527,00000033,00000196,00000000,00002688,00004372,00000000,00000000,00000000,00000003,00000066,00000120,00000000,00000205,00000060,00000045,00000000,00000024,00000000,00000000,00000000,00001134,                                                                                                                               
R272,28TH STREET-7TH AVENUE        ,00039895,00003218,00000208,00000639,00000176,00016830,00031860,00000000,00000001,00000000,00000175,00000489,00000422,00000191,00001990,00000765,00000643,00000000,00000544,00000000,00000000,00000000,00001038,                                                                                                                               
R273,145TH STREET-BROADWAY         ,00017645,00001315,00000248,00000486,00000007,00019700,00019972,00000000,00000000,00000000,00000018,00000059,00000604,00000007,00000978,00000151,00000190,00000000,00000161,00000000,00000000,00000000,00003116,                                                                                                                               
R274,191ST STREET-ST NICHOLAS AV   ,00016686,00001759,00000163,00000240,00000006,00015012,00013129,00000000,00000000,00000000,00000020,00000076,00000679,00000011,00001145,00000090,00000087,00000000,00000128,00000000,00000000,00000000,00007597,                                                                                                                               
R275,183RD STREET-JEROME AVENUE    ,00014504,00000665,00000100,00000187,00000007,00014772,00005527,00000000,00000000,00000000,00000009,00000037,00000376,00000006,00000421,00000033,00000039,00000000,00000067,00000000,00000000,00000000,00003848,                                                                                                                               
R276,JACKSON AVENUE-VERNON BLVD    ,00026245,00001172,00000039,00000205,00000053,00008745,00028211,00000001,00000000,00000000,00000041,00000442,00000112,00000138,00002051,00000751,00000550,00000000,00000293,00000000,00000000,00000000,00002762,                                                                                                                               
R277,PRESIDENT ST-NOSTRAND AVE     ,00007865,00000469,00000096,00000144,00000005,00005740,00007314,00000000,00000000,00000000,00000004,00000048,00000179,00000000,00000520,00000059,00000096,00000000,00000083,00000000,00000000,00000000,00003405,                                                                                                                               
R278,25TH STREET-4TH AVENUE        ,00007108,00000299,00000030,00000055,00000002,00004537,00006181,00000000,00000000,00000000,00000006,00000050,00000077,00000004,00000281,00000106,00000140,00000000,00000120,00000000,00000000,00000000,00000711,                                                                                                                               
R279,JEFFERSON STREET-WYCKOFF AV   ,00017109,00000395,00000061,00000124,00000005,00011758,00016364,00000000,00000000,00000000,00000010,00000061,00000156,00000006,00000592,00000097,00000149,00000000,00000312,00000000,00000000,00000000,00001486,                                                                                                                               
R280,190TH STREET-OVERLOOK TERR    ,00008804,00000990,00000045,00000343,00000000,00004889,00010935,00000000,00000000,00000000,00000010,00000070,00000183,00000004,00000655,00000164,00000155,00000000,00000115,00000000,00000000,00000000,00001338,                                                                                                                               
R281,72ND STREET-CENTRAL PK WEST   ,00018784,00002183,00000051,00000286,00000044,00007785,00014962,00000000,00000000,00000000,00000028,00000297,00000245,00000040,00000951,00000485,00000225,00000000,00000387,00000000,00000000,00000000,00001243,                                                                                                                               
R282,SPRING STREET-6TH AVENUE      ,00035028,00001333,00000073,00000281,00000159,00012419,00024676,00000000,00000000,00000000,00000084,00000532,00000242,00000258,00001804,00000799,00000414,00000000,00000571,00000000,00000000,00000000,00002923,                                                                                                                               
R283,LAFAYETTE AVENUE-FULTON ST    ,00011220,00000481,00000055,00000143,00000011,00006734,00009495,00000000,00000000,00000000,00000003,00000125,00000137,00000002,00000687,00000173,00000125,00000000,00000177,00000000,00000000,00000000,00003408,                                                                                                                               
R284,CLINTON AVENUE-FULTON ST      ,00015110,00000529,00000071,00000156,00000009,00007168,00015646,00000000,00000000,00000000,00000016,00000192,00000130,00000004,00001174,00000261,00000266,00000000,00000330,00000000,00000000,00000000,00001904,                                                                                                                               
R285,MOTT AVENUE-BEACH 22ND ST     ,00011669,00000691,00000114,00000205,00000004,00007077,00003441,00000000,00000000,00000000,00000005,00000056,00000434,00000001,00000230,00000037,00000013,00000000,00000123,00000000,00000000,00000000,00002171,                                                                                                                               
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011739,00000369,00000024,00000074,00000008,00009304,00010057,00000000,00000000,00000000,00000000,00000068,00000259,00000000,00000527,00000060,00000081,00000000,00000194,00000000,00000000,00000000,00002015,                                                                                                                               
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011217,00000291,00000053,00000035,00000010,00006232,00009867,00000000,00000000,00000000,00000000,00000129,00000174,00000000,00000529,00000155,00000169,00000000,00000155,00000000,00000000,00000000,00001593,                                                                                                                               
R288,7TH AVENUE-9TH STREET         ,00028430,00002215,00000104,00000340,00000013,00008333,00027207,00000000,00000000,00000000,00000017,00000512,00000226,00000020,00002178,00000873,00000562,00000000,00000442,00000000,00000000,00000000,00006323,                                                                                                                               
R289,FT HAMILTON PKY-GREENWOOD     ,00011956,00000973,00000043,00000243,00000004,00004245,00013240,00000000,00000000,00000000,00000003,00000297,00000078,00000013,00000899,00000319,00000201,00000000,00000142,00000000,00000000,00000000,00002954,                                                                                                                               
R290,HOUSTON STREET-VARICK ST      ,00039318,00002641,00000256,00000458,00000424,00012540,00028301,00000000,00000000,00000000,00000249,00000600,00000238,00000717,00002244,00001012,00000512,00000000,00000485,00000000,00000000,00000000,00002378,                                                                                                                               
R291,33RD STREET-QUEENS BLVD       ,00029544,00001206,00000115,00000404,00000032,00016649,00022683,00000000,00000000,00000000,00000094,00000240,00000280,00000074,00001657,00000259,00000188,00000000,00000202,00000000,00000000,00000000,00014175,                                                                                                                               
R292,BAYCHESTER AVE-TILLOTSON      ,00007860,00000362,00000032,00000046,00000001,00004259,00002743,00000000,00000000,00000000,00000014,00000059,00000125,00000000,00000328,00000034,00000018,00000000,00000021,00000000,00000000,00000000,00005273,                                                                                                                               
R293,34TH STREET - PENN STATION    ,00195919,00008407,00000543,00001332,00006920,00039103,00062026,00000000,00000000,00000000,00000568,00001811,00002518,00009455,00004246,00004175,00000970,00000000,00002202,00000000,00000000,00000000,00003840,                                                                                                                               
R294,MORGAN AVENUE-HARRISON PL     ,00016856,00000294,00000025,00000129,00000018,00012308,00017343,00000000,00000000,00000000,00000024,00000091,00000171,00000008,00000661,00000140,00000208,00000000,00000343,00000000,00000000,00000000,00001526,                                                                                                                               
R295,WILSON AVENUE-MOFFAT STREET   ,00009042,00000281,00000058,00000070,00000000,00009417,00006856,00000000,00000000,00000000,00000007,00000048,00000216,00000001,00000423,00000035,00000060,00000000,00000108,00000000,00000000,00000000,00002145,                                                                                                                               
R296,163RD ST & AMSTERDAM AVE      ,00008675,00000588,00000084,00000138,00000001,00008811,00006848,00000000,00000000,00000000,00000005,00000021,00000251,00000001,00000439,00000033,00000065,00000000,00000097,00000000,00000000,00000000,00002076,                                                                                                                               
R297,FRANKLIN AVENUE-FULTON ST     ,00013400,00000559,00000143,00000245,00000001,00011070,00012710,00000000,00000000,00000000,00000004,00000130,00000281,00000013,00000751,00000115,00000150,00000000,00000237,00000000,00000000,00000000,00002355,                                                                                                                               
R298,NORTHERN BLVD-BROADWAY        ,00014090,00001080,00000133,00000363,00000005,00009041,00014454,00000000,00000000,00000000,00000019,00000195,00000222,00000006,00000652,00000162,00000118,00000000,00000109,00000000,00000000,00000000,00001567,                                                                                                                               
R299,BROADWAY - UNION AVENUE       ,00007510,00000422,00000030,00000245,00000002,00005997,00007257,00000000,00000000,00000000,00000000,00000040,00000208,00000002,00000324,00000064,00000060,00000000,00000081,00000000,00000000,00000000,00001959,                                                                                                                               
R300,2ND AVENUE-HOUSTON STREET     ,00044389,00002240,00000173,00000591,00000072,00019489,00036307,00000000,00000000,00000000,00000063,00000513,00000593,00000062,00002315,00000840,00000533,00000000,00000876,00000000,00000000,00000000,00004148,                                                                                                                               
R301,YORK STREET-JAY STREET        ,00020965,00000651,00000067,00000236,00000017,00009155,00018997,00000000,00000000,00000000,00000036,00000408,00000145,00000033,00000902,00000460,00000319,00000000,00000336,00000000,00000000,00000000,00001306,                                                                                                                               
R302,57TH STREET-6TH AVENUE        ,00042008,00002397,00000135,00000374,00000120,00014269,00026691,00000000,00000000,00000000,00000114,00000851,00000353,00000184,00002831,00001107,00000410,00000000,00000590,00000000,00000000,00000000,00000465,                                                                                                                               
R303,21ST STREET-QUEENSBRIDGE      ,00014301,00001236,00000192,00000783,00000006,00013459,00012453,00000000,00000000,00000001,00000048,00000115,00000755,00000009,00000646,00000126,00000069,00000000,00000248,00000000,00000000,00000000,00001809,                                                                                                                               
R304,RECTOR STREET-GREENWICH ST    ,00028425,00001562,00000090,00000238,00000309,00007671,00017795,00000000,00000000,00000000,00000866,00000447,00000250,00000598,00001555,00000717,00000333,00000000,00000427,00000000,00000000,00000000,00001931,                                                                                                                               
R306,238TH STREET-BROADWAY         ,00010143,00000648,00000058,00000125,00000019,00004752,00006394,00000000,00000000,00000000,00000021,00000076,00000152,00000004,00000518,00000085,00000084,00000000,00000057,00000000,00000000,00000000,00001073,                                                                                                                               
R307,138TH ST-GRAND CONCOURSE      ,00008610,00000241,00000058,00000110,00000010,00005742,00004176,00000000,00000000,00000000,00000011,00000047,00000168,00000004,00000303,00000050,00000038,00000000,00000042,00000000,00000000,00000000,00000975,                                                                                                                               
R308,MT EDEN AVENUE-JEROME AVE     ,00012640,00000649,00000113,00000243,00000005,00012099,00005909,00000000,00000000,00000000,00000012,00000038,00000431,00000006,00000552,00000048,00000052,00000000,00000073,00000000,00000000,00000000,00003220,                                                                                                                               
R309,176TH STREET-JEROME AVENUE    ,00012429,00000485,00000120,00000183,00000000,00013579,00005837,00000000,00000000,00000000,00000007,00000041,00000382,00000000,00000503,00000028,00000011,00000000,00000050,00000000,00000000,00000000,00004086,                                                                                                                               
R310,111TH STREET-ROOSEVELT AVE    ,00028976,00000888,00000083,00000369,00000007,00022189,00011923,00000000,00000000,00000000,00000009,00000123,00000285,00000005,00000363,00000086,00000055,00000000,00000132,00000000,00000000,00000000,00004422,                                                                                                                               
R311,BOWERY STREET-DELANCEY ST     ,00005909,00000385,00000026,00000358,00000002,00003701,00006450,00000000,00000000,00000000,00000017,00000048,00000090,00000006,00000227,00000051,00000063,00000000,00000131,00000000,00000000,00000000,00000765,                                                                                                                               
R312,WEST 6TH STREET-SURF AVENUE   ,00004979,00000817,00000021,00000139,00000000,00001293,00002719,00000000,00000000,00000000,00000001,00000099,00000091,00000005,00000152,00000047,00000017,00000000,00000025,00000000,00000000,00000000,00000635,                                                                                                                               
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00003538,00000151,00000012,00000033,00000000,00003835,00003314,00000000,00000000,00000000,00000000,00000011,00000073,00000000,00000169,00000022,00000042,00000000,00000027,00000000,00000000,00000000,00000766,                                                                                                                               
R314,103RD ST-CENTRAL PARK WEST    ,00008702,00000932,00000064,00000257,00000005,00005685,00008739,00000000,00000000,00000000,00000009,00000091,00000292,00000006,00000515,00000128,00000091,00000000,00000188,00000000,00000000,00000000,00001653,                                                                                                                               
R315,155TH STREET-8TH AVENUE       ,00007057,00000626,00000075,00000172,00000000,00007666,00003942,00000000,00000000,00000000,00000008,00000019,00000291,00000000,00000296,00000013,00000027,00000000,00000039,00000000,00000000,00000000,00002616,                                                                                                                               
R316,FLUSHING AVENUE-MARCY AVE     ,00006559,00000238,00000037,00000076,00000005,00004269,00003840,00000000,00000000,00000000,00000009,00000061,00000108,00000001,00000237,00000059,00000042,00000000,00000067,00000000,00000000,00000000,00001050,                                                                                                                               
R317,LAFAYETTE AV-WASHINGTON AV    ,00014698,00000623,00000038,00000104,00000013,00005071,00011318,00000000,00000001,00000000,00000006,00000163,00000076,00000006,00000666,00000228,00000171,00000000,00000203,00000000,00000000,00000000,00001721,                                                                                                                               
R318,FULTON STREET-LAFAYETTE AV    ,00008837,00000348,00000022,00000148,00000020,00006000,00009825,00000000,00000000,00000000,00000002,00000126,00000080,00000009,00000491,00000154,00000157,00000000,00000180,00000000,00000000,00000000,00007498,                                                                                                                               
R319,63RD STREET-LEXINGTON AVE     ,00033785,00002081,00000100,00000373,00000073,00012608,00028160,00000000,00000000,00000000,00000100,00000546,00000243,00000102,00001891,00000776,00000378,00000000,00000360,00000000,00000000,00000000,00001638,                                                                                                                               
R320,CANAL STREET-VARICK STREET    ,00016593,00000551,00000032,00000098,00000131,00005431,00011215,00000000,00000000,00000000,00000051,00000203,00000139,00000218,00001065,00000353,00000217,00000000,00000222,00000000,00000000,00000000,00001117,                                                                                                                               
R321,18TH STREET-7TH AVENUE        ,00023866,00001765,00000102,00000281,00000179,00008161,00016813,00000000,00000000,00000000,00000070,00000343,00000207,00000197,00001204,00000548,00000315,00000000,00000324,00000000,00000000,00000000,00002694,                                                                                                                               
R322,SPRING STREET-LAFAYETTE ST    ,00034261,00001547,00000089,00000251,00000121,00013877,00022714,00000000,00000000,00000000,00000091,00000424,00000233,00000167,00001419,00000546,00000336,00000000,00000642,00000000,00000000,00000000,00000951,                                                                                                                               
R323,111TH STREET-LENOX AVENUE     ,00017208,00001151,00000191,00000487,00000044,00015976,00018452,00000000,00000000,00000000,00000036,00000155,00000562,00000049,00001215,00000137,00000233,00000000,00000209,00000000,00000000,00000000,00004777,                                                                                                                               
R324,116TH STREET-LENOX AVENUE     ,00021535,00001435,00000340,00000667,00000027,00021418,00021435,00000000,00000000,00000000,00000051,00000129,00000710,00000029,00001557,00000138,00000244,00000000,00000227,00000000,00000000,00000000,00005233,                                                                                                                               
